,estado,estado_ab,condado,partido,candidato,votos,fraccion_votos
13816,Montana,MT,Silver Bow,Democrat,Hillary Clinton,4089,0.507
13818,Montana,MT,Stillwater,Democrat,Hillary Clinton,287,0.461
13820,Montana,MT,Sweet Grass,Democrat,Hillary Clinton,107,0.43
13822,Montana,MT,Teton,Democrat,Hillary Clinton,374,0.405
13824,Montana,MT,Toole,Democrat,Hillary Clinton,129,0.524
13826,Montana,MT,Treasure,Democrat,Hillary Clinton,34,0.425
13828,Montana,MT,Valley,Democrat,Hillary Clinton,344,0.467
13830,Montana,MT,Wheatland,Democrat,Hillary Clinton,48,0.432
13832,Montana,MT,Wibaux,Democrat,Hillary Clinton,36,0.6
13834,Montana,MT,Yellowstone,Democrat,Hillary Clinton,7844,0.502
14004,Nebraska,NE,Adams,Democrat,Hillary Clinton,177,0.384
14006,Nebraska,NE,Antelope,Democrat,Hillary Clinton,27,0.54
14008,Nebraska,NE,Arthur,Democrat,Hillary Clinton,1,0.25
14010,Nebraska,NE,Banner,Democrat,Hillary Clinton,4,0.571
14012,Nebraska,NE,Blaine,Democrat,Hillary Clinton,4,0.444
14014,Nebraska,NE,Boone,Democrat,Hillary Clinton,27,0.614
14016,Nebraska,NE,Box Butte,Democrat,Hillary Clinton,45,0.375
14018,Nebraska,NE,Boyd,Democrat,Hillary Clinton,13,0.565
14020,Nebraska,NE,Brown,Democrat,Hillary Clinton,6,0.462
14022,Nebraska,NE,Buffalo,Democrat,Hillary Clinton,208,0.308
14024,Nebraska,NE,Burt,Democrat,Hillary Clinton,54,0.563
14026,Nebraska,NE,Butler,Democrat,Hillary Clinton,25,0.472
14028,Nebraska,NE,Cass,Democrat,Hillary Clinton,132,0.466
14030,Nebraska,NE,Cedar,Democrat,Hillary Clinton,20,0.465
14032,Nebraska,NE,Chase,Democrat,Hillary Clinton,16,0.615
14034,Nebraska,NE,Cherry,Democrat,Hillary Clinton,20,0.645
14036,Nebraska,NE,Cheyenne,Democrat,Hillary Clinton,28,0.389
14038,Nebraska,NE,Clay,Democrat,Hillary Clinton,12,0.255
14040,Nebraska,NE,Colfax,Democrat,Hillary Clinton,24,0.6
14042,Nebraska,NE,Cuming,Democrat,Hillary Clinton,34,0.567
14044,Nebraska,NE,Custer,Democrat,Hillary Clinton,20,0.351
14046,Nebraska,NE,Dakota,Democrat,Hillary Clinton,76,0.434
14048,Nebraska,NE,Dawes,Democrat,Hillary Clinton,58,0.314
14050,Nebraska,NE,Dawson,Democrat,Hillary Clinton,39,0.312
14052,Nebraska,NE,Deuel,Democrat,Hillary Clinton,2,0.4
14054,Nebraska,NE,Dixon,Democrat,Hillary Clinton,28,0.459
14056,Nebraska,NE,Dodge,Democrat,Hillary Clinton,205,0.526
14058,Nebraska,NE,Douglas,Democrat,Hillary Clinton,5387,0.46
14060,Nebraska,NE,Dundy,Democrat,Hillary Clinton,14,0.933
14062,Nebraska,NE,Fillmore,Democrat,Hillary Clinton,34,0.5
14064,Nebraska,NE,Franklin,Democrat,Hillary Clinton,11,0.55
14066,Nebraska,NE,Frontier,Democrat,Hillary Clinton,9,0.643
14068,Nebraska,NE,Furnas,Democrat,Hillary Clinton,12,0.48
14070,Nebraska,NE,Gage,Democrat,Hillary Clinton,175,0.543
14072,Nebraska,NE,Garden,Democrat,Hillary Clinton,8,0.381
14074,Nebraska,NE,Garfield,Democrat,Hillary Clinton,0,0.0
14076,Nebraska,NE,Gosper,Democrat,Hillary Clinton,12,0.414
14078,Nebraska,NE,Grant,Democrat,Hillary Clinton,0,0.0
14080,Nebraska,NE,Greeley,Democrat,Hillary Clinton,11,0.55
14082,Nebraska,NE,Hall,Democrat,Hillary Clinton,299,0.447
14084,Nebraska,NE,Hamilton,Democrat,Hillary Clinton,23,0.343
14086,Nebraska,NE,Harlan,Democrat,Hillary Clinton,13,0.52
14088,Nebraska,NE,Hayes,Democrat,Hillary Clinton,9,1.0
14090,Nebraska,NE,Hitchcock,Democrat,Hillary Clinton,6,0.6
14092,Nebraska,NE,Holt,Democrat,Hillary Clinton,30,0.556
14094,Nebraska,NE,Hooker,Democrat,Hillary Clinton,3,0.429
14096,Nebraska,NE,Howard,Democrat,Hillary Clinton,43,0.589
14098,Nebraska,NE,Jefferson,Democrat,Hillary Clinton,41,0.414
14100,Nebraska,NE,Johnson,Democrat,Hillary Clinton,24,0.453
14102,Nebraska,NE,Kearney,Democrat,Hillary Clinton,34,0.486
14104,Nebraska,NE,Keith,Democrat,Hillary Clinton,40,0.519
14106,Nebraska,NE,Keya Paha,Democrat,Hillary Clinton,4,0.444
14108,Nebraska,NE,Kimball,Democrat,Hillary Clinton,8,0.348
14110,Nebraska,NE,Knox,Democrat,Hillary Clinton,25,0.61
14112,Nebraska,NE,Lancaster,Democrat,Hillary Clinton,4016,0.383
14114,Nebraska,NE,Lincoln,Democrat,Hillary Clinton,182,0.475
14116,Nebraska,NE,Logan,Democrat,Hillary Clinton,2,0.667
14118,Nebraska,NE,Loup,Democrat,Hillary Clinton,5,0.455
14120,Nebraska,NE,Madison,Democrat,Hillary Clinton,129,0.392
14122,Nebraska,NE,McPherson,Democrat,Hillary Clinton,3,0.75
14124,Nebraska,NE,Merrick,Democrat,Hillary Clinton,35,0.583
14126,Nebraska,NE,Morrill,Democrat,Hillary Clinton,13,0.419
14128,Nebraska,NE,Nance,Democrat,Hillary Clinton,14,0.56
14130,Nebraska,NE,Nemaha,Democrat,Hillary Clinton,35,0.473
14132,Nebraska,NE,Nuckolls,Democrat,Hillary Clinton,17,0.486
14134,Nebraska,NE,Otoe,Democrat,Hillary Clinton,76,0.422
14136,Nebraska,NE,Pawnee,Democrat,Hillary Clinton,29,0.725
14138,Nebraska,NE,Perkins,Democrat,Hillary Clinton,16,0.762
14140,Nebraska,NE,Phelps,Democrat,Hillary Clinton,33,0.44
14142,Nebraska,NE,Pierce,Democrat,Hillary Clinton,10,0.333
14144,Nebraska,NE,Platte,Democrat,Hillary Clinton,128,0.542
14146,Nebraska,NE,Polk,Democrat,Hillary Clinton,31,0.534
14148,Nebraska,NE,Red Willow,Democrat,Hillary Clinton,25,0.352
14150,Nebraska,NE,Richardson,Democrat,Hillary Clinton,36,0.563
14152,Nebraska,NE,Rock,Democrat,Hillary Clinton,3,0.3
14154,Nebraska,NE,Saline,Democrat,Hillary Clinton,109,0.551
14156,Nebraska,NE,Sarpy,Democrat,Hillary Clinton,1099,0.404
14158,Nebraska,NE,Saunders,Democrat,Hillary Clinton,104,0.365
14160,Nebraska,NE,Scotts Bluff,Democrat,Hillary Clinton,123,0.374
14162,Nebraska,NE,Seward,Democrat,Hillary Clinton,86,0.415
14164,Nebraska,NE,Sheridan,Democrat,Hillary Clinton,10,0.385
14166,Nebraska,NE,Sherman,Democrat,Hillary Clinton,11,0.344
14168,Nebraska,NE,Sioux,Democrat,Hillary Clinton,12,0.571
14170,Nebraska,NE,Stanton,Democrat,Hillary Clinton,19,0.352
14172,Nebraska,NE,Thayer,Democrat,Hillary Clinton,40,0.69
14174,Nebraska,NE,Thomas,Democrat,Hillary Clinton,1,1.0
14176,Nebraska,NE,Thurston,Democrat,Hillary Clinton,24,0.471
14178,Nebraska,NE,Valley,Democrat,Hillary Clinton,35,0.614
14180,Nebraska,NE,Washington,Democrat,Hillary Clinton,136,0.493
14182,Nebraska,NE,Wayne,Democrat,Hillary Clinton,58,0.527
14184,Nebraska,NE,Webster,Democrat,Hillary Clinton,16,0.667
14186,Nebraska,NE,Wheeler,Democrat,Hillary Clinton,3,0.5
14188,Nebraska,NE,York,Democrat,Hillary Clinton,36,0.33
14469,Nevada,NV,Carson City,Democrat,Hillary Clinton,79,0.488
14471,Nevada,NV,Churchill,Democrat,Hillary Clinton,46,0.5
14473,Nevada,NV,Clark,Democrat,Hillary Clinton,4767,0.549
14475,Nevada,NV,Douglas,Democrat,Hillary Clinton,85,0.541
14477,Nevada,NV,Elko,Democrat,Hillary Clinton,38,0.442
14479,Nevada,NV,Esmeralda,Democrat,Hillary Clinton,7,0.318
14481,Nevada,NV,Eureka,Democrat,Hillary Clinton,3,0.136
14483,Nevada,NV,Humboldt,Democrat,Hillary Clinton,27,0.338
14485,Nevada,NV,Lander,Democrat,Hillary Clinton,20,0.29
14487,Nevada,NV,Lincoln,Democrat,Hillary Clinton,38,0.603
14489,Nevada,NV,Lyon,Democrat,Hillary Clinton,80,0.476
14491,Nevada,NV,Mineral,Democrat,Hillary Clinton,39,0.534
14493,Nevada,NV,Nye,Democrat,Hillary Clinton,94,0.588
14495,Nevada,NV,Pershing,Democrat,Hillary Clinton,32,0.478
14497,Nevada,NV,Storey,Democrat,Hillary Clinton,31,0.5
14499,Nevada,NV,Washoe,Democrat,Hillary Clinton,863,0.459
14501,Nevada,NV,White Pine,Democrat,Hillary Clinton,47,0.505
14588,New Hampshire,NH,Belknap,Democrat,Hillary Clinton,3490,0.36814346
14590,New Hampshire,NH,Carroll,Democrat,Hillary Clinton,3230,0.363534046
14592,New Hampshire,NH,Cheshire,Democrat,Hillary Clinton,5166,0.292906957
14594,New Hampshire,NH,Coos,Democrat,Hillary Clinton,2013,0.356283186
14596,New Hampshire,NH,Grafton,Democrat,Hillary Clinton,6918,0.326690593
14598,New Hampshire,NH,Hillsborough,Democrat,Hillary Clinton,28099,0.420990336
14600,New Hampshire,NH,Merrimack,Democrat,Hillary Clinton,12209,0.403136866
14602,New Hampshire,NH,Rockingham,Democrat,Hillary Clinton,22829,0.423472889
14604,New Hampshire,NH,Strafford,Democrat,Hillary Clinton,8801,0.356806941
14606,New Hampshire,NH,Sullivan,Democrat,Hillary Clinton,2497,0.297155778
14688,New Jersey,NJ,Atlantic,Democrat,Hillary Clinton,11018,0.618
14690,New Jersey,NJ,Bergen,Democrat,Hillary Clinton,55264,0.618
14692,New Jersey,NJ,Burlington,Democrat,Hillary Clinton,32712,0.62
14694,New Jersey,NJ,Camden,Democrat,Hillary Clinton,43720,0.624
14696,New Jersey,NJ,Cape May,Democrat,Hillary Clinton,3964,0.55
14698,New Jersey,NJ,Cumberland,Democrat,Hillary Clinton,6875,0.642
14700,New Jersey,NJ,Essex,Democrat,Hillary Clinton,75071,0.732
14702,New Jersey,NJ,Gloucester,Democrat,Hillary Clinton,17954,0.562
14704,New Jersey,NJ,Hudson,Democrat,Hillary Clinton,49798,0.665
14706,New Jersey,NJ,Hunterdon,Democrat,Hillary Clinton,5373,0.516
14708,New Jersey,NJ,Mercer,Democrat,Hillary Clinton,29505,0.662
14710,New Jersey,NJ,Middlesex,Democrat,Hillary Clinton,47978,0.611
14712,New Jersey,NJ,Monmouth,Democrat,Hillary Clinton,30835,0.582
14714,New Jersey,NJ,Morris,Democrat,Hillary Clinton,24226,0.584
14716,New Jersey,NJ,Ocean,Democrat,Hillary Clinton,19572,0.546
14718,New Jersey,NJ,Passaic,Democrat,Hillary Clinton,29538,0.677
14720,New Jersey,NJ,Salem,Democrat,Hillary Clinton,2814,0.565
14722,New Jersey,NJ,Somerset,Democrat,Hillary Clinton,19667,0.616
14724,New Jersey,NJ,Sussex,Democrat,Hillary Clinton,3982,0.43
14726,New Jersey,NJ,Union,Democrat,Hillary Clinton,40972,0.689
14728,New Jersey,NJ,Warren,Democrat,Hillary Clinton,3399,0.491
14793,New Mexico,NM,Bernalillo,Democrat,Hillary Clinton,36937,0.491
14795,New Mexico,NM,Catron,Democrat,Hillary Clinton,115,0.386
14797,New Mexico,NM,Chaves,Democrat,Hillary Clinton,1238,0.566
14799,New Mexico,NM,Cibola,Democrat,Hillary Clinton,1586,0.515
14801,New Mexico,NM,Colfax,Democrat,Hillary Clinton,949,0.562
14803,New Mexico,NM,Curry,Democrat,Hillary Clinton,672,0.467
14805,New Mexico,NM,DeBaca,Democrat,Hillary Clinton,96,0.457
14807,New Mexico,NM,Dona Ana,Democrat,Hillary Clinton,9097,0.557
14809,New Mexico,NM,Eddy,Democrat,Hillary Clinton,1566,0.539
14811,New Mexico,NM,Grant,Democrat,Hillary Clinton,2272,0.501
14813,New Mexico,NM,Guadalupe,Democrat,Hillary Clinton,399,0.547
14815,New Mexico,NM,Harding,Democrat,Hillary Clinton,75,0.62
14817,New Mexico,NM,Hidalgo,Democrat,Hillary Clinton,515,0.615
14819,New Mexico,NM,Lea,Democrat,Hillary Clinton,705,0.52
14821,New Mexico,NM,Lincoln,Democrat,Hillary Clinton,515,0.494
14823,New Mexico,NM,Los Alamos,Democrat,Hillary Clinton,1424,0.504
14825,New Mexico,NM,Luna,Democrat,Hillary Clinton,917,0.562
14827,New Mexico,NM,McKinley,Democrat,Hillary Clinton,4761,0.591
14829,New Mexico,NM,Mora,Democrat,Hillary Clinton,986,0.621
14831,New Mexico,NM,Otero,Democrat,Hillary Clinton,1324,0.527
14833,New Mexico,NM,Quay,Democrat,Hillary Clinton,473,0.515
14835,New Mexico,NM,Rio Arriba,Democrat,Hillary Clinton,4915,0.602
14837,New Mexico,NM,Roosevelt,Democrat,Hillary Clinton,281,0.418
14839,New Mexico,NM,San Juan,Democrat,Hillary Clinton,3019,0.525
14841,New Mexico,NM,San Miguel,Democrat,Hillary Clinton,3418,0.594
14843,New Mexico,NM,Sandoval,Democrat,Hillary Clinton,7448,0.517
14845,New Mexico,NM,Santa Fe,Democrat,Hillary Clinton,16087,0.506
14847,New Mexico,NM,Sierra,Democrat,Hillary Clinton,400,0.43
14849,New Mexico,NM,Socorro,Democrat,Hillary Clinton,1050,0.506
14851,New Mexico,NM,Taos,Democrat,Hillary Clinton,3285,0.432
14853,New Mexico,NM,Torrance,Democrat,Hillary Clinton,649,0.499
14855,New Mexico,NM,Union,Democrat,Hillary Clinton,154,0.448
14857,New Mexico,NM,Valencia,Democrat,Hillary Clinton,3123,0.521
14958,New York,NY,Albany,Democrat,Hillary Clinton,18450,0.475
14960,New York,NY,Allegany,Democrat,Hillary Clinton,762,0.405
14962,New York,NY,Bronx,Democrat,Hillary Clinton,95772,0.7
14964,New York,NY,Brooklyn,Democrat,Hillary Clinton,174236,0.6
14966,New York,NY,Broome,Democrat,Hillary Clinton,7035,0.434
14968,New York,NY,Cattaraugus,Democrat,Hillary Clinton,1718,0.421
14970,New York,NY,Cayuga,Democrat,Hillary Clinton,2383,0.473
14972,New York,NY,Chautauqua,Democrat,Hillary Clinton,3483,0.46
14974,New York,NY,Chemung,Democrat,Hillary Clinton,2520,0.496
14976,New York,NY,Chenango,Democrat,Hillary Clinton,958,0.391
14978,New York,NY,Clinton,Democrat,Hillary Clinton,1550,0.265
14980,New York,NY,Columbia,Democrat,Hillary Clinton,2481,0.429
14982,New York,NY,Cortland,Democrat,Hillary Clinton,1402,0.427
14984,New York,NY,Delaware,Democrat,Hillary Clinton,1067,0.391
14986,New York,NY,Dutchess,Democrat,Hillary Clinton,11005,0.485
14988,New York,NY,Erie,Democrat,Hillary Clinton,50199,0.504
14990,New York,NY,Essex,Democrat,Hillary Clinton,708,0.268
14992,New York,NY,Franklin,Democrat,Hillary Clinton,961,0.291
14994,New York,NY,Fulton,Democrat,Hillary Clinton,881,0.389
14996,New York,NY,Genesee,Democrat,Hillary Clinton,1262,0.451
14998,New York,NY,Greene,Democrat,Hillary Clinton,1062,0.421
15000,New York,NY,Hamilton,Democrat,Hillary Clinton,123,0.369
15002,New York,NY,Herkimer,Democrat,Hillary Clinton,1377,0.44
15004,New York,NY,Jefferson,Democrat,Hillary Clinton,2379,0.491
15006,New York,NY,Lewis,Democrat,Hillary Clinton,449,0.409
15008,New York,NY,Livingston,Democrat,Hillary Clinton,1611,0.401
15010,New York,NY,Madison,Democrat,Hillary Clinton,1880,0.445
15012,New York,NY,Manhattan,Democrat,Hillary Clinton,177496,0.663
15014,New York,NY,Monroe,Democrat,Hillary Clinton,37309,0.518
15016,New York,NY,Montgomery,Democrat,Hillary Clinton,1185,0.421
15018,New York,NY,Nassau,Democrat,Hillary Clinton,70947,0.626
15020,New York,NY,Niagara,Democrat,Hillary Clinton,7694,0.463
15022,New York,NY,Oneida,Democrat,Hillary Clinton,6054,0.454
15024,New York,NY,Onondaga,Democrat,Hillary Clinton,20397,0.53
15026,New York,NY,Ontario,Democrat,Hillary Clinton,2884,0.462
15028,New York,NY,Orange,Democrat,Hillary Clinton,12239,0.515
15030,New York,NY,Orleans,Democrat,Hillary Clinton,650,0.426
15032,New York,NY,Oswego,Democrat,Hillary Clinton,2424,0.442
15034,New York,NY,Otsego,Democrat,Hillary Clinton,1817,0.409
15036,New York,NY,Putnam,Democrat,Hillary Clinton,3477,0.493
15038,New York,NY,Queens,Democrat,Hillary Clinton,122386,0.616
15040,New York,NY,Rensselaer,Democrat,Hillary Clinton,4738,0.416
15042,New York,NY,Rockland,Democrat,Hillary Clinton,16966,0.605
15044,New York,NY,Saint Lawrence,Democrat,Hillary Clinton,2865,0.411
15046,New York,NY,Saratoga,Democrat,Hillary Clinton,7206,0.442
15048,New York,NY,Schenectady,Democrat,Hillary Clinton,6146,0.472
15050,New York,NY,Schoharie,Democrat,Hillary Clinton,622,0.364
15052,New York,NY,Schuyler,Democrat,Hillary Clinton,491,0.375
15054,New York,NY,Seneca,Democrat,Hillary Clinton,1042,0.472
15056,New York,NY,Staten Island,Democrat,Hillary Clinton,16127,0.529
15058,New York,NY,Steuben,Democrat,Hillary Clinton,1970,0.421
15060,New York,NY,Suffolk,Democrat,Hillary Clinton,49926,0.547
15062,New York,NY,Sullivan,Democrat,Hillary Clinton,2088,0.439
15064,New York,NY,Tioga,Democrat,Hillary Clinton,1232,0.403
15066,New York,NY,Tompkins,Democrat,Hillary Clinton,5625,0.377
15068,New York,NY,Ulster,Democrat,Hillary Clinton,6927,0.374
15070,New York,NY,Warren,Democrat,Hillary Clinton,1639,0.383
15072,New York,NY,Washington,Democrat,Hillary Clinton,1167,0.359
15074,New York,NY,Wayne,Democrat,Hillary Clinton,1859,0.445
15076,New York,NY,Westchester,Democrat,Hillary Clinton,69628,0.674
15078,New York,NY,Wyoming,Democrat,Hillary Clinton,594,0.395
15080,New York,NY,Yates,Democrat,Hillary Clinton,552,0.452
15268,North Carolina,NC,Alamance,Democrat,Hillary Clinton,7374,0.537
15270,North Carolina,NC,Alexander,Democrat,Hillary Clinton,1148,0.458
15272,North Carolina,NC,Alleghany,Democrat,Hillary Clinton,563,0.442
15274,North Carolina,NC,Anson,Democrat,Hillary Clinton,2307,0.661
15276,North Carolina,NC,Ashe,Democrat,Hillary Clinton,1219,0.464
15278,North Carolina,NC,Avery,Democrat,Hillary Clinton,326,0.414
15280,North Carolina,NC,Beaufort,Democrat,Hillary Clinton,2934,0.556
15282,North Carolina,NC,Bertie,Democrat,Hillary Clinton,2065,0.695
15284,North Carolina,NC,Bladen,Democrat,Hillary Clinton,3442,0.596
15286,North Carolina,NC,Brunswick,Democrat,Hillary Clinton,7192,0.601
15288,North Carolina,NC,Buncombe,Democrat,Hillary Clinton,17604,0.354
15290,North Carolina,NC,Burke,Democrat,Hillary Clinton,3511,0.461
15292,North Carolina,NC,Cabarrus,Democrat,Hillary Clinton,8096,0.517
15294,North Carolina,NC,Caldwell,Democrat,Hillary Clinton,2156,0.47
15296,North Carolina,NC,Camden,Democrat,Hillary Clinton,468,0.542
15298,North Carolina,NC,Carteret,Democrat,Hillary Clinton,2946,0.485
15300,North Carolina,NC,Caswell,Democrat,Hillary Clinton,1701,0.598
15302,North Carolina,NC,Catawba,Democrat,Hillary Clinton,5310,0.512
15304,North Carolina,NC,Chatham,Democrat,Hillary Clinton,7406,0.55
15306,North Carolina,NC,Cherokee,Democrat,Hillary Clinton,1024,0.439
15308,North Carolina,NC,Chowan,Democrat,Hillary Clinton,974,0.618
15310,North Carolina,NC,Clay,Democrat,Hillary Clinton,487,0.528
15312,North Carolina,NC,Cleveland,Democrat,Hillary Clinton,4880,0.559
15314,North Carolina,NC,Columbus,Democrat,Hillary Clinton,3628,0.563
15316,North Carolina,NC,Craven,Democrat,Hillary Clinton,5187,0.581
15318,North Carolina,NC,Cumberland,Democrat,Hillary Clinton,22744,0.639
15320,North Carolina,NC,Currituck,Democrat,Hillary Clinton,780,0.478
15322,North Carolina,NC,Dare,Democrat,Hillary Clinton,2003,0.425
15324,North Carolina,NC,Davidson,Democrat,Hillary Clinton,4489,0.503
15326,North Carolina,NC,Davie,Democrat,Hillary Clinton,1377,0.54
15328,North Carolina,NC,Duplin,Democrat,Hillary Clinton,3036,0.612
15330,North Carolina,NC,Durham,Democrat,Hillary Clinton,35845,0.575
15332,North Carolina,NC,Edgecombe,Democrat,Hillary Clinton,6411,0.708
15334,North Carolina,NC,Forsyth,Democrat,Hillary Clinton,24446,0.58
15336,North Carolina,NC,Franklin,Democrat,Hillary Clinton,4951,0.594
15338,North Carolina,NC,Gaston,Democrat,Hillary Clinton,7697,0.541
15340,North Carolina,NC,Gates,Democrat,Hillary Clinton,749,0.617
15342,North Carolina,NC,Graham,Democrat,Hillary Clinton,321,0.443
15344,North Carolina,NC,Granville,Democrat,Hillary Clinton,4693,0.588
15346,North Carolina,NC,Greene,Democrat,Hillary Clinton,1643,0.587
15348,North Carolina,NC,Guilford,Democrat,Hillary Clinton,37880,0.56
15350,North Carolina,NC,Halifax,Democrat,Hillary Clinton,6224,0.667
15352,North Carolina,NC,Harnett,Democrat,Hillary Clinton,4655,0.551
15354,North Carolina,NC,Haywood,Democrat,Hillary Clinton,3748,0.445
15356,North Carolina,NC,Henderson,Democrat,Hillary Clinton,4811,0.47
15358,North Carolina,NC,Hertford,Democrat,Hillary Clinton,2926,0.675
15360,North Carolina,NC,Hoke,Democrat,Hillary Clinton,3528,0.597
15362,North Carolina,NC,Hyde,Democrat,Hillary Clinton,459,0.48
15364,North Carolina,NC,Iredell,Democrat,Hillary Clinton,5888,0.509
15366,North Carolina,NC,Jackson,Democrat,Hillary Clinton,2022,0.381
15368,North Carolina,NC,Johnston,Democrat,Hillary Clinton,7992,0.521
15370,North Carolina,NC,Jones,Democrat,Hillary Clinton,910,0.58
15372,North Carolina,NC,Lee,Democrat,Hillary Clinton,3224,0.546
15374,North Carolina,NC,Lenoir,Democrat,Hillary Clinton,4731,0.641
15376,North Carolina,NC,Lincoln,Democrat,Hillary Clinton,2812,0.513
15378,North Carolina,NC,Macon,Democrat,Hillary Clinton,1548,0.479
15380,North Carolina,NC,Madison,Democrat,Hillary Clinton,1201,0.345
15382,North Carolina,NC,Martin,Democrat,Hillary Clinton,2469,0.618
15384,North Carolina,NC,McDowell,Democrat,Hillary Clinton,1353,0.409
15386,North Carolina,NC,Mecklenburg,Democrat,Hillary Clinton,71265,0.603
15388,North Carolina,NC,Mitchell,Democrat,Hillary Clinton,314,0.404
15390,North Carolina,NC,Montgomery,Democrat,Hillary Clinton,1366,0.549
15392,North Carolina,NC,Moore,Democrat,Hillary Clinton,4679,0.588
15394,North Carolina,NC,Nash,Democrat,Hillary Clinton,8554,0.658
15396,North Carolina,NC,New Hanover,Democrat,Hillary Clinton,12240,0.484
15398,North Carolina,NC,Northampton,Democrat,Hillary Clinton,3195,0.684
15400,North Carolina,NC,Onslow,Democrat,Hillary Clinton,4560,0.542
15402,North Carolina,NC,Orange,Democrat,Hillary Clinton,17546,0.484
15404,North Carolina,NC,Pamlico,Democrat,Hillary Clinton,922,0.53
15406,North Carolina,NC,Pasquotank,Democrat,Hillary Clinton,2471,0.652
15408,North Carolina,NC,Pender,Democrat,Hillary Clinton,2880,0.564
15410,North Carolina,NC,Perquimans,Democrat,Hillary Clinton,711,0.514
15412,North Carolina,NC,Person,Democrat,Hillary Clinton,2954,0.51
15414,North Carolina,NC,Pitt,Democrat,Hillary Clinton,11856,0.57
15416,North Carolina,NC,Polk,Democrat,Hillary Clinton,1099,0.477
15418,North Carolina,NC,Randolph,Democrat,Hillary Clinton,2969,0.466
15420,North Carolina,NC,Richmond,Democrat,Hillary Clinton,2941,0.571
15422,North Carolina,NC,Robeson,Democrat,Hillary Clinton,8457,0.51
15424,North Carolina,NC,Rockingham,Democrat,Hillary Clinton,4464,0.544
15426,North Carolina,NC,Rowan,Democrat,Hillary Clinton,5031,0.527
15428,North Carolina,NC,Rutherford,Democrat,Hillary Clinton,2382,0.46
15430,North Carolina,NC,Sampson,Democrat,Hillary Clinton,3790,0.657
15432,North Carolina,NC,Scotland,Democrat,Hillary Clinton,2671,0.63
15434,North Carolina,NC,Stanly,Democrat,Hillary Clinton,2153,0.491
15436,North Carolina,NC,Stokes,Democrat,Hillary Clinton,1433,0.478
15438,North Carolina,NC,Surry,Democrat,Hillary Clinton,2380,0.475
15440,North Carolina,NC,Swain,Democrat,Hillary Clinton,666,0.41
15442,North Carolina,NC,Transylvania,Democrat,Hillary Clinton,1794,0.458
15444,North Carolina,NC,Tyrrell,Democrat,Hillary Clinton,266,0.493
15446,North Carolina,NC,Union,Democrat,Hillary Clinton,7630,0.558
15448,North Carolina,NC,Vance,Democrat,Hillary Clinton,4561,0.64
15450,North Carolina,NC,Wake,Democrat,Hillary Clinton,77927,0.534
